Frame,Rz,Ry,Rx,Tx,Ty,Tz,State
321238,-45.3803477,-46.6576401,88.2251014,-7.907,-69.787,-115.278,OK
321246,-45.3808646,-46.6577004,88.2257445,-7.906,-69.788,-115.278,OK
321254,-45.3818156,-46.6579765,88.2267005,-7.905,-69.787,-115.277,OK
321262,-45.3824235,-46.6578146,88.2277765,-7.904,-69.786,-115.277,OK
321270,-45.382888,-46.658519,88.2274607,-7.904,-69.787,-115.276,OK
321278,-45.3825964,-46.6586437,88.2268799,-7.905,-69.786,-115.275,OK
321286,-45.3838153,-46.6594101,88.2275382,-7.906,-69.784,-115.274,OK
321294,-45.3835572,-46.6597664,88.226686,-7.907,-69.784,-115.273,OK
321302,-45.3833129,-46.6601331,88.225839,-7.908,-69.784,-115.272,OK
321310,-45.3835497,-46.6596139,88.2268851,-7.907,-69.784,-115.273,OK
321318,-45.3832391,-46.6594505,88.2266735,-7.906,-69.785,-115.273,OK
321326,-45.3831847,-46.6603961,88.2252975,-7.908,-69.785,-115.271,OK
321334,-45.3840888,-46.6605157,88.2264027,-7.909,-69.783,-115.272,OK
321342,-45.3830003,-46.6603417,88.2251134,-7.909,-69.785,-115.271,OK
321350,-45.381627,-46.6591371,88.2248405,-7.908,-69.785,-115.273,OK
321358,-45.3802604,-46.6579411,88.2245652,-7.908,-69.786,-115.275,OK
321366,-45.3816399,-46.6592828,88.2246584,-7.908,-69.786,-115.273,OK
321374,-45.3814788,-46.6586492,88.2253029,-7.906,-69.788,-115.274,OK
321382,-45.3819454,-46.6590742,88.225374,-7.906,-69.787,-115.273,OK
321390,-45.3822622,-46.6588126,88.2261785,-7.906,-69.787,-115.275,OK
321398,-45.3824613,-46.6587403,88.2265573,-7.905,-69.787,-115.276,OK
321406,-45.3819324,-46.6581145,88.2266748,-7.905,-69.787,-115.278,OK
321414,-45.3823144,-46.6585234,88.2266492,-7.904,-69.787,-115.277,OK
321422,-45.3828385,-46.6583986,88.2275565,-7.904,-69.786,-115.277,OK
321430,-45.3833759,-46.6582911,88.228459,-7.903,-69.786,-115.278,OK
321438,-45.3839042,-46.6590233,88.2281945,-7.903,-69.785,-115.276,OK
321446,-45.3841499,-46.6590439,88.2285112,-7.903,-69.785,-115.275,OK
321454,-45.3843882,-46.6590715,88.2288079,-7.903,-69.784,-115.275,OK
321462,-45.3819188,-46.6575659,88.2274096,-7.903,-69.787,-115.277,OK
321470,-45.3819477,-46.6578576,88.2270494,-7.904,-69.787,-115.277,OK
321478,-45.3819855,-46.6581542,88.2266947,-7.904,-69.787,-115.277,OK
321486,-45.3817647,-46.6575613,88.2271996,-7.903,-69.788,-115.278,OK
321494,-45.3821003,-46.6575929,88.2276274,-7.902,-69.788,-115.279,OK
321502,-45.3824343,-46.6576124,88.2280696,-7.902,-69.788,-115.279,OK
321510,-45.3824028,-46.6584281,88.2269043,-7.904,-69.787,-115.276,OK
321518,-45.3825668,-46.6581121,88.2275688,-7.904,-69.786,-115.278,OK
321526,-45.3816028,-46.6578772,88.2265381,-7.904,-69.789,-115.278,OK
321534,-45.3826988,-46.6587148,88.226926,-7.905,-69.786,-115.277,OK
321542,-45.383553,-46.6593499,88.2272526,-7.905,-69.784,-115.275,OK
321550,-45.3839924,-46.6598398,88.2271963,-7.905,-69.784,-115.274,OK
321558,-45.3841603,-46.6598547,88.2274114,-7.906,-69.783,-115.272,OK
321566,-45.3831315,-46.6593828,88.2266154,-7.905,-69.786,-115.273,OK
321574,-45.3823924,-46.6589934,88.2261128,-7.906,-69.786,-115.274,OK
321582,-45.3820198,-46.6589976,88.2255838,-7.906,-69.787,-115.274,OK
321590,-45.3816665,-46.6586282,88.2255953,-7.905,-69.788,-115.274,OK
321598,-45.3823,-46.6594591,88.2253431,-7.906,-69.788,-115.271,OK
321606,-45.3833443,-46.6599481,88.2261373,-7.906,-69.786,-115.27,OK
321614,-45.3838101,-46.66032,88.2262804,-7.905,-69.787,-115.27,OK
321622,-45.3819553,-46.6590092,88.2254774,-7.905,-69.789,-115.273,OK
321630,-45.381346,-46.6587167,88.2250236,-7.905,-69.789,-115.273,OK
321638,-45.3810314,-46.65867,88.2246461,-7.905,-69.789,-115.273,OK
321646,-45.3807048,-46.6586179,88.2242591,-7.905,-69.79,-115.273,OK
321654,-45.3812521,-46.6592629,88.2241412,-7.906,-69.788,-115.272,OK
321662,-45.3818196,-46.659932,88.2240185,-7.907,-69.787,-115.271,OK
321670,-45.3813075,-46.6589942,88.2245882,-7.905,-69.789,-115.274,OK
321678,-45.3798331,-46.6578265,88.2241227,-7.905,-69.789,-115.276,OK
321686,-45.3782477,-46.656833,88.2232618,-7.905,-69.791,-115.279,OK
321694,-45.3782629,-46.6566016,88.2236012,-7.905,-69.791,-115.279,OK
321702,-45.3790342,-46.6571112,88.2239839,-7.905,-69.79,-115.279,OK
321710,-45.379133,-46.6568479,88.2244845,-7.905,-69.79,-115.279,OK
321718,-45.3792361,-46.6565316,88.225064,-7.905,-69.789,-115.28,OK
321726,-45.3793252,-46.6562102,88.2256309,-7.905,-69.787,-115.282,OK
321734,-45.379416,-46.6564558,88.2254208,-7.905,-69.788,-115.281,OK
321742,-45.3785856,-46.6555792,88.2254595,-7.905,-69.788,-115.282,OK
321750,-45.3789244,-46.6555353,88.2259956,-7.904,-69.788,-115.282,OK
321758,-45.3802805,-46.657086,88.2257687,-7.905,-69.786,-115.278,OK
321766,-45.3815971,-46.6577042,88.2267679,-7.904,-69.786,-115.276,OK
321774,-45.381966,-46.6583682,88.2263733,-7.905,-69.785,-115.275,OK
321782,-45.3812679,-46.657993,88.2259087,-7.905,-69.786,-115.275,OK
321790,-45.3805269,-46.6575095,88.2255326,-7.904,-69.787,-115.276,OK
321798,-45.3813991,-46.658383,88.2255569,-7.904,-69.787,-115.272,OK
321806,-45.3808494,-46.6579574,88.2253699,-7.903,-69.789,-115.273,OK
321814,-45.3794205,-46.6572134,88.2243859,-7.903,-69.79,-115.272,OK
321822,-45.3793437,-46.6568803,88.2247358,-7.902,-69.79,-115.274,OK
