Frame,Rz,Ry,Rx,Tx,Ty,Tz,Tz
2286790,6.6921795,6.5368516,91.3484011,-1.647,-43.01,-85.126,-3.70E+28
2286798,6.6954422,6.5400263,91.3485109,-1.649,-43.011,-85.129,-3.70E+28
2286806,6.6889404,6.5339773,91.3458537,-1.674,-43.002,-85.065,-3.70E+28
2286814,6.6895808,6.534074,91.3505,-1.679,-42.994,-85.064,-3.70E+28
2286822,6.6860801,6.529912,91.3570252,-1.687,-42.979,-85.066,-3.70E+28
2286830,6.6834809,6.5273087,91.3575935,-1.702,-42.965,-85.057,-3.70E+28
2286838,6.677818,6.5275725,91.3066089,-1.705,-42.959,-84.98,-3.70E+28
2286846,6.6378479,6.5084446,91.1304032,-1.723,-42.964,-84.713,-3.70E+28
2286854,6.6166319,6.514219,90.8956871,-1.72,-42.964,-84.444,-3.70E+28
2286862,6.5740499,6.510929,90.5539794,-1.732,-42.978,-84.175,-3.70E+28
2286870,6.5143155,6.4861508,90.2487883,-1.729,-42.973,-83.865,-3.70E+28
2286878,6.4683872,6.4676194,90.0068159,-1.77,-42.975,-83.573,-3.70E+28
2286886,6.4543005,6.4606365,89.9436629,-1.738,-42.978,-83.513,-3.70E+28
2286894,6.4806011,6.4869396,89.9438684,-1.71,-42.997,-83.562,-3.70E+28
2286902,6.4758833,6.4815717,89.9495866,-1.712,-43.003,-83.58,-3.70E+28
2286910,6.4768671,6.4821187,89.9534622,-1.717,-43.002,-83.59,-3.70E+28
2286918,6.4783882,6.4832587,89.9568493,-1.71,-43.004,-83.598,-3.70E+28
2286926,6.4874898,6.4928347,89.9527131,-1.704,-43.012,-83.606,-3.70E+28
2286934,6.4840177,6.4893518,89.9527842,-1.706,-43.012,-83.6,-3.70E+28
2286942,6.4819869,6.4868377,89.9570473,-1.708,-43.008,-83.606,-3.70E+28
2286950,6.4789531,6.4837097,89.9578613,-1.716,-42.996,-83.587,-3.70E+28
2286958,6.4811373,6.4863805,89.9535672,-1.715,-43,-83.585,-3.70E+28
2286966,6.4757334,6.4798852,89.9631994,-1.752,-42.96,-83.547,-3.70E+28
2286974,6.4702129,6.4799752,89.913433,-1.758,-42.955,-83.482,-3.70E+28
2286982,6.4520597,6.4704559,89.8365241,-1.771,-42.95,-83.374,-3.70E+28
2286990,6.432006,6.4602568,89.7483653,-1.777,-42.947,-83.257,-3.70E+28
2286998,6.424987,6.4622055,89.668359,-1.787,-42.938,-83.17,-3.70E+28
2287006,6.4222976,6.4708719,89.5673724,-1.774,-42.945,-83.067,-3.70E+28
2287014,6.4010326,6.4635659,89.4418172,-1.789,-42.94,-82.927,-3.70E+28
2287022,6.3779334,6.453696,89.3220012,-1.796,-42.935,-82.799,-3.70E+28
2287030,6.3555379,6.4410646,89.2325392,-1.807,-42.932,-82.705,-3.70E+28
2287038,6.357961,6.4438737,89.2293897,-1.798,-42.926,-82.707,-3.70E+28
2287046,6.3678491,6.4528619,89.2385789,-1.791,-42.928,-82.727,-3.70E+28
2287054,6.3673768,6.4519055,89.242831,-1.8,-42.925,-82.735,-3.70E+28
2287062,6.3654283,6.4500194,89.242046,-1.803,-42.922,-82.733,-3.70E+28
2287070,6.3566742,6.4440318,89.2163612,-1.799,-42.922,-82.702,-3.70E+28
2287078,6.352551,6.4440958,89.178542,-1.798,-42.921,-82.669,-3.70E+28
2287086,6.3506988,6.448147,89.1257201,-1.799,-42.922,-82.621,-3.70E+28
2287094,6.3425,6.4479779,89.0530664,-1.799,-42.924,-82.537,-3.70E+28
2287102,6.3244689,6.4393824,88.9662192,-1.795,-42.92,-82.447,-3.70E+28
2287110,6.3194185,6.4465655,88.8563624,-1.792,-42.924,-82.35,-3.70E+28
2287118,6.3092828,6.4495985,88.7372238,-1.795,-42.926,-82.237,-3.70E+28
2287126,6.2754022,6.4267404,88.6319778,-1.807,-42.922,-82.11,-3.70E+28
2287134,6.2609492,6.415151,88.6032431,-1.812,-42.906,-82.062,-3.70E+28
2287142,6.2735833,6.4292244,88.5931585,-1.804,-42.904,-82.067,-3.70E+28
2287150,6.2806818,6.4397152,88.5644782,-1.8,-42.916,-82.053,-3.70E+28
2287158,6.2649018,6.4267565,88.5357203,-1.806,-42.916,-82.021,-3.70E+28
2287166,6.2588719,6.4232468,88.5118093,-1.802,-42.912,-81.996,-3.70E+28
2287174,6.2560559,6.4246033,88.4738619,-1.802,-42.909,-81.971,-3.70E+28
2287182,6.2611359,6.4341491,88.4352284,-1.798,-42.912,-81.943,-3.70E+28
2287190,6.2518057,6.4308945,88.3786853,-1.799,-42.916,-81.896,-3.70E+28
2287198,6.2348617,6.4216202,88.3057729,-1.793,-42.917,-81.825,-3.70E+28
2287206,6.2247689,6.4184145,88.2414649,-1.799,-42.912,-81.752,-3.70E+28
2287214,6.2250642,6.4243041,88.1915512,-1.798,-42.911,-81.703,-3.70E+28
2287222,6.2133135,6.4177378,88.1418228,-1.805,-42.912,-81.643,-3.70E+28
2287230,6.2046784,6.4100519,88.1307907,-1.82,-42.904,-81.597,-3.70E+28
2287238,6.2047013,6.4105014,88.1269785,-1.829,-42.905,-81.562,-3.70E+28
2287246,6.2055552,6.4114824,88.1260941,-1.817,-42.917,-81.561,-3.70E+28
2287254,6.2297958,6.4343531,88.1454529,-1.784,-42.934,-81.674,-3.70E+28
2287262,6.2116537,6.4163541,88.1388665,-1.768,-42.947,-81.638,-3.70E+28
2287270,6.2204938,6.4250717,88.1425527,-1.784,-42.941,-81.647,-3.70E+28
2287278,6.2126104,6.4171329,88.1407389,-1.788,-42.942,-81.636,-3.70E+28
2287286,6.2152299,6.4195981,88.1428855,-1.798,-42.925,-81.632,-3.70E+28
2287294,6.2172614,6.4222555,88.1378871,-1.793,-42.929,-81.628,-3.70E+28
2287302,6.1881564,6.3905116,88.1529993,-1.812,-42.917,-81.596,-3.70E+28
2287310,6.2063514,6.4103573,88.1435258,-1.792,-42.927,-81.618,-3.70E+28
2287318,6.2072046,6.4108804,88.1467307,-1.8,-42.92,-81.637,-3.70E+28
2287326,6.2083054,6.4256778,88.0246066,-1.806,-42.894,-81.521,-3.70E+28
2287334,6.1424673,6.3750045,87.8672398,-1.847,-42.878,-81.293,-3.70E+28
2287342,6.1534321,6.392791,87.809698,-1.847,-42.853,-81.272,-3.70E+28
2287350,6.1660951,6.4141641,87.7361302,-1.821,-42.87,-81.219,-3.70E+28
2287358,6.1569847,6.4125142,87.6660774,-1.825,-42.873,-81.138,-3.70E+28
2287366,6.1264823,6.3894638,87.5877993,-1.842,-42.867,-81.017,-3.70E+28
2287374,6.1164884,6.3859692,87.525547,-1.842,-42.863,-80.935,-3.70E+28
2287382,6.1253032,6.3992301,87.4891494,-1.83,-42.864,-80.906,-3.70E+28
2287390,6.1272058,6.4044059,87.4605858,-1.828,-42.867,-80.882,-3.70E+28
2287398,6.1206968,6.4024313,87.4173198,-1.828,-42.871,-80.834,-3.70E+28
2287406,6.099514,6.3853483,87.3717531,-1.839,-42.858,-80.772,-3.70E+28
2287414,6.1057502,6.3967251,87.3282554,-1.831,-42.862,-80.742,-3.70E+28
2287422,6.0973661,6.3911575,87.299403,-1.829,-42.87,-80.697,-3.70E+28
2287430,6.0960953,6.3903424,87.2947651,-1.825,-42.87,-80.685,-3.70E+28
2287438,6.0980188,6.3941855,87.2783761,-1.822,-42.869,-80.681,-3.70E+28
2287446,6.0945547,6.393461,87.2522924,-1.824,-42.863,-80.662,-3.70E+28
2287454,6.0963397,6.398807,87.2211503,-1.821,-42.867,-80.637,-3.70E+28
2287462,6.0820171,6.3875579,87.1871928,-1.822,-42.866,-80.592,-3.70E+28
2287470,6.0762726,6.3857079,87.1496264,-1.827,-42.864,-80.545,-3.70E+28
2287478,6.0712693,6.3844716,87.1135032,-1.818,-42.861,-80.51,-3.70E+28
2287486,6.0768546,6.39532,87.0688692,-1.8,-42.867,-80.489,-3.70E+28
2287494,6.0668484,6.3907695,87.01521,-1.793,-42.872,-80.43,-3.70E+28
2287502,6.0559263,6.3843063,86.9699323,-1.786,-42.877,-80.362,-3.70E+28
2287510,6.0449215,6.3763969,86.9367457,-1.788,-42.874,-80.295,-3.70E+28
2287518,6.0495722,6.3867332,86.8879679,-1.775,-42.883,-80.248,-3.70E+28
2287526,6.0507671,6.3914495,86.8569691,-1.768,-42.879,-80.231,-3.70E+28
2287534,6.0502416,6.3935739,86.83294,-1.763,-42.884,-80.197,-3.70E+28
2287542,6.0339146,6.3781812,86.816246,-1.768,-42.877,-80.165,-3.70E+28
2287550,6.0336528,6.3795495,86.8014628,-1.775,-42.875,-80.155,-3.70E+28
2287558,6.0429718,6.391058,86.7865945,-1.768,-42.883,-80.133,-3.70E+28
2287566,6.039335,6.3872052,86.78666,-1.763,-42.884,-80.108,-3.70E+28
2287574,6.0425334,6.3894314,86.7970279,-1.762,-42.882,-80.136,-3.70E+28
2287582,6.0380828,6.3808352,86.8319751,-1.777,-42.872,-80.18,-3.70E+28
2287590,6.0398905,6.3843224,86.8178102,-1.773,-42.874,-80.169,-3.70E+28
2287598,6.0413315,6.3868705,86.8086078,-1.771,-42.876,-80.158,-3.70E+28
2287606,6.0397396,6.3859488,86.8017767,-1.771,-42.876,-80.144,-3.70E+28
2287614,6.0386488,6.3853714,86.7966088,-1.768,-42.878,-80.132,-3.70E+28
2287622,6.0396789,6.3867788,86.7937516,-1.766,-42.879,-80.129,-3.70E+28
2287630,6.0387409,6.3859378,86.7923979,-1.768,-42.879,-80.124,-3.70E+28
2287638,6.039339,6.3866301,86.79186,-1.769,-42.877,-80.123,-3.70E+28
2287646,6.0370865,6.3845922,86.7887741,-1.77,-42.878,-80.115,-3.70E+28
2287654,6.0357615,6.3833236,86.7875858,-1.77,-42.876,-80.109,-3.70E+28
2287662,6.0368512,6.3847794,86.78486,-1.773,-42.875,-80.106,-3.70E+28
2287670,6.0349132,6.3831339,86.7812348,-1.776,-42.874,-80.096,-3.70E+28
2287678,6.0326925,6.3813374,86.7762778,-1.776,-42.875,-80.086,-3.70E+28
2287686,6.0316886,6.3806609,86.7728159,-1.775,-42.876,-80.08,-3.70E+28
2287694,6.0316045,6.3808176,86.7706093,-1.778,-42.873,-80.079,-3.70E+28
2287702,6.0327346,6.3824887,86.7663363,-1.779,-42.874,-80.073,-3.70E+28
2287710,6.0308832,6.3810546,86.7616266,-1.777,-42.876,-80.063,-3.70E+28
2287718,6.027443,6.3777167,86.7589191,-1.777,-42.877,-80.056,-3.70E+28
2287726,6.0291988,6.379662,86.7581297,-1.78,-42.874,-80.06,-3.70E+28
2287734,6.0307521,6.3817774,86.7538879,-1.782,-42.874,-80.055,-3.70E+28
2287742,6.0300254,6.3816524,86.7481041,-1.779,-42.876,-80.044,-3.70E+28
2287750,6.0268934,6.3789188,86.7428903,-1.777,-42.879,-80.033,-3.70E+28
2287758,6.0267044,6.3787854,86.7422917,-1.778,-42.876,-80.033,-3.70E+28
2287766,6.028248,6.3806159,86.7405208,-1.779,-42.875,-80.035,-3.70E+28
2287774,6.0280355,6.3807192,86.7375727,-1.778,-42.875,-80.028,-3.70E+28
2287782,6.0259871,6.3788805,86.7346151,-1.779,-42.875,-80.022,-3.70E+28
2287790,6.0248004,6.377768,86.7333259,-1.779,-42.873,-80.02,-3.70E+28
2287798,6.0254321,6.3786231,86.7316494,-1.78,-42.873,-80.021,-3.70E+28
2287806,6.0260816,6.3793446,86.7313435,-1.779,-42.872,-80.02,-3.70E+28
2287814,6.0247032,6.3778267,86.7318746,-1.779,-42.872,-80.02,-3.70E+28
2287822,6.0243953,6.3773576,86.7331619,-1.78,-42.871,-80.025,-3.70E+28
2287830,6.0264366,6.3792291,86.7357572,-1.781,-42.868,-80.031,-3.70E+28
2287838,6.0274672,6.3803005,86.7359308,-1.781,-42.868,-80.032,-3.70E+28
2287846,6.0268556,6.3797426,86.7351278,-1.779,-42.87,-80.029,-3.70E+28
2287854,6.0262898,6.3790718,86.7357753,-1.779,-42.87,-80.03,-3.70E+28
2287862,6.0257234,6.3784009,86.7364179,-1.78,-42.87,-80.031,-3.70E+28
2287870,6.0291646,6.3818941,86.7377523,-1.781,-42.869,-80.035,-3.70E+28
2287878,6.029365,6.382144,86.7374122,-1.78,-42.87,-80.032,-3.70E+28
2287886,6.0280397,6.3808492,86.7364454,-1.78,-42.872,-80.028,-3.70E+28
2287894,6.0274843,6.3802368,86.7366652,-1.779,-42.872,-80.027,-3.70E+28
2287902,6.0283695,6.3809839,86.73837,-1.78,-42.87,-80.028,-3.70E+28
2287910,6.0279295,6.3805911,86.7377155,-1.78,-42.871,-80.026,-3.70E+28
2287918,6.0274959,6.380205,86.7370615,-1.78,-42.872,-80.024,-3.70E+28
2287926,6.0272166,6.3798146,86.7379135,-1.781,-42.871,-80.024,-3.70E+28
2287934,6.0262995,6.3787564,86.7387015,-1.783,-42.87,-80.024,-3.70E+28
2287942,6.0253942,6.3777106,86.7394908,-1.785,-42.868,-80.024,-3.70E+28
2287950,6.0254621,6.377825,86.7391077,-1.783,-42.87,-80.023,-3.70E+28
2287958,6.0255152,6.3779241,86.738723,-1.78,-42.871,-80.022,-3.70E+28
2287966,6.0240205,6.3761227,86.7406969,-1.786,-42.866,-80.024,-3.70E+28
2287974,6.0236502,6.3757277,86.7407247,-1.786,-42.867,-80.024,-3.70E+28
2287982,6.0224924,6.3745127,86.7406336,-1.786,-42.867,-80.025,-3.70E+28
2287990,6.022382,6.3742552,86.7418988,-1.786,-42.866,-80.029,-3.70E+28
2287998,6.0219924,6.3736707,86.7434472,-1.786,-42.865,-80.035,-3.70E+28
2288006,6.0221263,6.3738145,86.7434279,-1.785,-42.866,-80.04,-3.70E+28
2288014,6.0214112,6.3728505,86.7452929,-1.786,-42.865,-80.047,-3.70E+28
2288022,6.020702,6.3718943,86.747144,-1.786,-42.864,-80.054,-3.70E+28
2288030,6.0218247,6.3731192,86.746812,-1.786,-42.866,-80.063,-3.70E+28
2288038,6.0217133,6.3728676,86.7480144,-1.785,-42.866,-80.069,-3.70E+28
2288046,6.0216031,6.3726167,86.7492215,-1.783,-42.866,-80.076,-3.70E+28
2288054,6.0222777,6.3732544,86.7499063,-1.783,-42.867,-80.083,-3.70E+28
2288062,6.023116,6.3740767,86.7504879,-1.782,-42.868,-80.088,-3.70E+28
2288070,6.0235288,6.3744747,86.7508359,-1.783,-42.869,-80.093,-3.70E+28
2288078,6.0238043,6.3746971,86.7514581,-1.781,-42.868,-80.095,-3.70E+28
2288086,6.0240611,6.3748981,86.7520931,-1.78,-42.868,-80.097,-3.70E+28
2288094,6.0244367,6.3753328,86.7517575,-1.781,-42.869,-80.099,-3.70E+28
2288102,6.0249971,6.3758745,86.7522179,-1.78,-42.869,-80.101,-3.70E+28
2288110,6.0245031,6.3752978,86.7527045,-1.78,-42.869,-80.102,-3.70E+28
2288118,6.0246316,6.3754344,86.752699,-1.78,-42.869,-80.102,-3.70E+28
2288126,6.0241341,6.374877,86.7529778,-1.78,-42.869,-80.101,-3.70E+28
2288134,6.0249487,6.3757043,86.7532872,-1.779,-42.869,-80.103,-3.70E+28
2288142,6.0257519,6.3765177,86.7536147,-1.778,-42.87,-80.104,-3.70E+28
2288150,6.0240731,6.374744,86.753593,-1.781,-42.869,-80.103,-3.70E+28
2288158,6.0246337,6.375331,86.7536484,-1.78,-42.87,-80.103,-3.70E+28
2288166,6.0251949,6.3759185,86.753704,-1.779,-42.871,-80.103,-3.70E+28
2288174,6.0273538,6.3779317,86.7561384,-1.784,-42.867,-80.107,-3.70E+28
2288182,6.0260244,6.3767524,86.7540968,-1.785,-42.868,-80.097,-3.70E+28
2288190,6.0244607,6.3751602,86.7535382,-1.786,-42.868,-80.089,-3.70E+28
2288198,6.0249544,6.3756653,86.7536928,-1.787,-42.867,-80.086,-3.70E+28
2288206,6.0259795,6.3767172,86.7539862,-1.79,-42.866,-80.084,-3.70E+28
2288214,6.0263865,6.377173,86.7537601,-1.792,-42.865,-80.078,-3.70E+28
2288222,6.0229405,6.3742672,86.7471055,-1.797,-42.862,-80.022,-3.70E+28
2288230,6.021665,6.3724126,86.7516473,-1.797,-42.857,-80.022,-3.70E+28
2288238,6.0257471,6.3765888,86.7529298,-1.799,-42.86,-80.052,-3.70E+28
2288246,6.0267921,6.3778546,86.7514906,-1.802,-42.86,-80.044,-3.70E+28
2288254,6.0238572,6.374978,86.749435,-1.801,-42.861,-80.027,-3.70E+28
2288262,6.0165445,6.3680641,86.742023,-1.813,-42.857,-79.953,-3.70E+28
2288270,6.0226091,6.3745003,86.7418557,-1.812,-42.856,-79.954,-3.70E+28
2288278,6.0208489,6.3732898,86.7359897,-1.811,-42.856,-79.95,-3.70E+28
2288286,6.0188974,6.3717085,86.7316356,-1.811,-42.856,-79.934,-3.70E+28
2288294,6.0232681,6.3749186,86.744365,-1.812,-42.855,-79.978,-3.70E+28
2288302,6.0248795,6.3768756,86.7421,-1.814,-42.855,-79.972,-3.70E+28
2288310,6.0229614,6.3750757,86.7400336,-1.816,-42.854,-79.958,-3.70E+28
2288318,6.0209306,6.3732114,86.7374732,-1.817,-42.853,-79.944,-3.70E+28
2288326,6.0200366,6.3725668,86.7347605,-1.817,-42.852,-79.933,-3.70E+28
2288334,6.0191327,6.3719023,86.7321331,-1.818,-42.852,-79.925,-3.70E+28
2288342,6.0184815,6.3715299,86.7292826,-1.818,-42.852,-79.918,-3.70E+28
2288350,6.0179831,6.371185,86.7276389,-1.819,-42.851,-79.913,-3.70E+28
2288358,6.016718,6.3699655,86.7265631,-1.82,-42.85,-79.907,-3.70E+28
2288366,6.0156657,6.3689693,86.7255054,-1.821,-42.849,-79.903,-3.70E+28
2288374,6.0135286,6.3667963,86.7247025,-1.821,-42.848,-79.9,-3.70E+28
2288382,6.0128768,6.3660745,86.7249891,-1.822,-42.846,-79.901,-3.70E+28
2288390,6.0137953,6.3670492,86.7249671,-1.822,-42.846,-79.906,-3.70E+28
2288398,6.0138885,6.3669771,86.7265049,-1.823,-42.845,-79.911,-3.70E+28
2288406,6.0139681,6.3668918,86.7280313,-1.824,-42.843,-79.915,-3.70E+28
2288414,6.0126721,6.3653203,86.7298295,-1.828,-42.842,-79.921,-3.70E+28
2288422,6.0126199,6.3650854,86.7314477,-1.831,-42.841,-79.926,-3.70E+28
2288430,6.0133973,6.3657876,86.7325335,-1.832,-42.84,-79.933,-3.70E+28
2288438,6.0142421,6.3664875,86.734282,-1.834,-42.839,-79.938,-3.70E+28
2288446,6.0143904,6.3664633,86.7359123,-1.837,-42.838,-79.943,-3.70E+28
2288454,6.0150113,6.3670086,86.7369186,-1.84,-42.838,-79.946,-3.70E+28
2288462,6.0148066,6.3667329,86.7374508,-1.841,-42.838,-79.948,-3.70E+28
2288470,6.014913,6.3667779,86.7380598,-1.843,-42.838,-79.95,-3.70E+28
2288478,6.0139472,6.3656769,86.7387705,-1.846,-42.838,-79.951,-3.70E+28
2288486,6.0129678,6.3645628,86.7394701,-1.848,-42.838,-79.952,-3.70E+28
2288494,6.015513,6.3672499,86.7395268,-1.846,-42.841,-79.954,-3.70E+28
2288502,6.0167125,6.3684343,86.7402919,-1.847,-42.841,-79.956,-3.70E+28
2288510,6.0176406,6.3693972,86.7404638,-1.846,-42.842,-79.957,-3.70E+28
2288518,6.0179009,6.3696444,86.7407182,-1.846,-42.845,-79.958,-3.70E+28
2288526,6.0181612,6.3698917,86.7409728,-1.846,-42.847,-79.958,-3.70E+28
2288534,6.0182622,6.3697944,86.7428099,-1.844,-42.846,-79.961,-3.70E+28
2288542,6.018361,6.3696963,86.7446325,-1.843,-42.846,-79.964,-3.70E+28
2288550,6.0182739,6.3696139,86.7445458,-1.842,-42.848,-79.962,-3.70E+28
2288558,6.0171857,6.3683516,86.7455422,-1.84,-42.848,-79.963,-3.70E+28
2288566,6.0157624,6.366716,86.7467095,-1.839,-42.849,-79.966,-3.70E+28
2288574,6.0158611,6.3667341,86.7474862,-1.836,-42.85,-79.972,-3.70E+28
2288582,6.0298198,6.3802589,86.7586689,-1.808,-42.859,-80.054,-3.70E+28
2288590,6.024501,6.3753427,86.7522801,-1.81,-42.868,-80.062,-3.70E+28
2288598,6.013752,6.3636005,86.7556108,-1.816,-42.863,-80.059,-3.70E+28
2288606,6.0117254,6.3611427,86.7584387,-1.818,-42.858,-80.066,-3.70E+28
2288614,6.0226393,6.372371,86.7612935,-1.81,-42.861,-80.086,-3.70E+28
2288622,6.0272398,6.3771439,86.7621352,-1.805,-42.863,-80.096,-3.70E+28
2288630,6.01744,6.3676562,86.754224,-1.814,-42.862,-80.049,-3.70E+28
2288638,6.0154401,6.3653417,86.7560139,-1.811,-42.862,-80.053,-3.70E+28
2288646,6.0177138,6.3677231,86.7562293,-1.809,-42.864,-80.064,-3.70E+28
2288654,6.0195297,6.3695754,86.7568486,-1.808,-42.865,-80.074,-3.70E+28
2288662,6.0187849,6.3685972,86.758561,-1.809,-42.863,-80.08,-3.70E+28
2288670,6.0180341,6.3676123,86.7602777,-1.81,-42.862,-80.085,-3.70E+28
2288678,6.0209098,6.3706789,86.7600571,-1.807,-42.864,-80.091,-3.70E+28
2288686,6.0209462,6.3706559,86.7606101,-1.806,-42.864,-80.093,-3.70E+28
2288694,6.0198665,6.3694581,86.7611109,-1.806,-42.863,-80.094,-3.70E+28
2288702,6.0205851,6.3702284,86.7610196,-1.805,-42.864,-80.096,-3.70E+28
2288710,6.0207779,6.370375,86.7615366,-1.804,-42.864,-80.099,-3.70E+28
2288718,6.0213633,6.3709309,86.7621053,-1.803,-42.864,-80.102,-3.70E+28
2288726,6.0213765,6.3708933,86.7625695,-1.803,-42.864,-80.104,-3.70E+28
2288734,6.0214079,6.3708753,86.7630307,-1.803,-42.864,-80.106,-3.70E+28
2288742,6.0214791,6.3710017,86.7625709,-1.802,-42.865,-80.105,-3.70E+28
2288750,6.0222907,6.37179,86.7632026,-1.804,-42.865,-80.108,-3.70E+28
2288758,6.0219924,6.3714952,86.7630164,-1.804,-42.865,-80.108,-3.70E+28
2288766,6.0218747,6.3713206,86.7634663,-1.804,-42.865,-80.108,-3.70E+28
2288774,6.021764,6.3711535,86.763917,-1.805,-42.865,-80.108,-3.70E+28
2288782,6.0213328,6.3706195,86.7646175,-1.805,-42.864,-80.109,-3.70E+28
2288790,6.0208865,6.3700707,86.7653069,-1.806,-42.862,-80.11,-3.70E+28
2288798,6.0204175,6.3694957,86.7660178,-1.805,-42.862,-80.111,-3.70E+28
2288806,6.0196836,6.3686345,86.7667821,-1.806,-42.861,-80.111,-3.70E+28
2288814,6.0204937,6.3694287,86.7673463,-1.806,-42.861,-80.114,-3.70E+28
2288822,6.0202631,6.3691061,86.7680541,-1.806,-42.86,-80.114,-3.70E+28
2288830,6.020033,6.3687836,86.7687666,-1.805,-42.859,-80.114,-3.70E+28
2288838,6.0195897,6.3681899,86.7698899,-1.806,-42.857,-80.116,-3.70E+28
2288846,6.0191663,6.3676305,86.770895,-1.808,-42.856,-80.119,-3.70E+28
2288854,6.0194301,6.3678388,86.7715304,-1.808,-42.855,-80.121,-3.70E+28
2288862,6.022248,6.3706248,86.7732792,-1.807,-42.855,-80.126,-3.70E+28
2288870,6.0274629,6.3758516,86.7758737,-1.804,-42.858,-80.133,-3.70E+28
2288878,6.0290614,6.3676211,86.8651201,-1.824,-42.85,-80.187,-3.70E+28
2288886,6.032615,6.3624589,86.9453901,-1.82,-42.856,-80.271,-3.70E+28
2288894,6.0514605,6.3716175,87.0417118,-1.814,-42.852,-80.386,-3.70E+28
2288902,6.0608483,6.3723984,87.123551,-1.823,-42.858,-80.454,-3.70E+28
2288910,6.0750446,6.3743876,87.2397885,-1.819,-42.871,-80.542,-3.70E+28
2288918,6.1014657,6.3852738,87.3907686,-1.813,-42.89,-80.681,-3.70E+28
2288926,6.1246031,6.3877538,87.5855575,-1.82,-42.892,-80.856,-3.70E+28
2288934,6.1446227,6.386656,87.7826017,-1.817,-42.902,-81.031,-3.70E+28
2288942,6.1738894,6.3888696,88.0353121,-1.825,-42.906,-81.292,-3.70E+28
2288950,6.2248862,6.4010904,88.3976611,-1.831,-42.906,-81.713,-3.70E+28
2288958,6.2827834,6.4215479,88.745843,-1.815,-42.916,-82.151,-3.70E+28
2288966,6.3278004,6.4394683,88.9956833,-1.78,-42.929,-82.464,-3.70E+28
2288974,6.3451547,6.4496739,89.0619904,-1.755,-42.966,-82.562,-3.70E+28
2288982,6.3250922,6.4289658,89.0648168,-1.762,-42.965,-82.547,-3.70E+28
2288990,6.3280038,6.4323464,89.0610557,-1.76,-42.97,-82.547,-3.70E+28
2288998,6.333263,6.4380289,89.0580511,-1.751,-42.981,-82.561,-3.70E+28
2289006,6.3225699,6.426861,89.0607189,-1.752,-42.978,-82.568,-3.70E+28
2289014,6.325516,6.4295639,89.0633227,-1.745,-42.977,-82.575,-3.70E+28
2289022,6.3285659,6.432335,89.066256,-1.746,-42.974,-82.591,-3.70E+28
2289030,6.3313129,6.4352963,89.064745,-1.747,-42.975,-82.594,-3.70E+28
2289038,6.3238438,6.4291134,89.0521681,-1.752,-42.978,-82.549,-3.70E+28
2289046,6.3268937,6.4310236,89.0627915,-1.756,-42.972,-82.567,-3.70E+28
2289054,6.3296473,6.4342539,89.0589409,-1.771,-42.961,-82.513,-3.70E+28
2289062,6.3296711,6.4353838,89.0490768,-1.77,-42.974,-82.433,-3.70E+28
2289070,6.3292452,6.428527,89.1064144,-1.788,-42.973,-82.479,-3.70E+28
2289078,6.3364122,6.4207383,89.2409823,-1.79,-42.967,-82.594,-3.70E+28
2289086,6.3726049,6.4353062,89.4378501,-1.792,-42.954,-82.807,-3.70E+28
2289094,6.4038369,6.4464346,89.6193411,-1.795,-42.954,-82.988,-3.70E+28
2289102,6.4148292,6.4446626,89.7335949,-1.802,-42.948,-83.114,-3.70E+28
2289110,6.4118278,6.4370054,89.7749846,-1.803,-42.952,-83.141,-3.70E+28
2289118,6.4256134,6.4461811,89.8165098,-1.786,-42.953,-83.191,-3.70E+28
2289126,6.4248655,6.4411318,89.8548185,-1.797,-42.95,-83.234,-3.70E+28
2289134,6.4381855,6.4495986,89.8983055,-1.799,-42.949,-83.289,-3.70E+28
2289142,6.4342583,6.442664,89.92504,-1.809,-42.946,-83.303,-3.70E+28
2289150,6.4441945,6.450412,89.9446299,-1.801,-42.949,-83.331,-3.70E+28
2289158,6.4438051,6.4483366,89.9596367,-1.796,-42.952,-83.346,-3.70E+28
2289166,6.4507305,6.4506264,90.0009264,-1.799,-42.948,-83.404,-3.70E+28
2289174,6.4563597,6.4514305,90.0438525,-1.802,-42.947,-83.445,-3.70E+28
2289182,6.4585298,6.4521529,90.0567193,-1.797,-42.949,-83.445,-3.70E+28
2289190,6.45782,6.4511488,90.0593455,-1.797,-42.951,-83.445,-3.70E+28
2289198,6.4560166,6.4482105,90.0694657,-1.8,-42.957,-83.457,-3.70E+28
2289206,6.4685709,6.4547986,90.1223782,-1.795,-42.955,-83.527,-3.70E+28
2289214,6.4683851,6.4485269,90.1765438,-1.787,-42.955,-83.577,-3.70E+28
2289222,6.475407,6.4504701,90.2215421,-1.793,-42.962,-83.615,-3.70E+28
2289230,6.4868197,6.453162,90.2986929,-1.786,-42.967,-83.698,-3.70E+28
2289238,6.5059827,6.4607348,90.4007249,-1.772,-42.969,-83.821,-3.70E+28
2289246,6.5289072,6.4734775,90.4895549,-1.767,-42.972,-83.915,-3.70E+28
2289254,6.5293992,6.470428,90.5209361,-1.777,-42.974,-83.892,-3.70E+28
2289262,6.525342,6.466937,90.5162323,-1.781,-42.979,-83.853,-3.70E+28
2289270,6.5255754,6.4660934,90.5257762,-1.771,-42.977,-83.885,-3.70E+28
2289278,6.5287496,6.4693932,90.524406,-1.769,-42.981,-83.9,-3.70E+28
