Frame,Rz,Ry,Rx,Tx,Ty,Tz
102934,94.8725746,-60.4299875,-123.7214854,3.227,-22.042,-120.683
102942,95.4425284,-60.7712575,-123.8715314,3.069,-22.394,-120.289
102950,95.6088834,-60.7604945,-124.0204096,3.111,-22.533,-120.317
102958,95.0691786,-60.450691,-123.8657093,3.159,-22.07,-120.404
102966,95.3704722,-60.7430137,-123.8383057,2.887,-22.086,-120.419
102974,95.9307038,-60.7135549,-124.332525,2.847,-22.419,-120.511
102982,97.8196136,-60.9033443,-125.7125777,3.473,-24.004,-120.609
102990,97.5643203,-60.9789794,-125.4326632,3.343,-23.567,-120.421
102998,97.1065879,-60.7001651,-125.3166913,3.22,-23.374,-119.919
103006,96.9194552,-60.8518737,-125.0204619,3.044,-22.994,-120.371
103014,97.1654555,-60.6940841,-125.3707722,3.204,-23.35,-120.127
103022,97.6374489,-61.0008235,-125.4724146,2.989,-23.331,-120.459
103030,97.886589,-61.2089225,-125.4836149,2.723,-23.051,-121.228
103038,98.2548138,-60.9729091,-126.0042913,2.965,-23.55,-120.042
103046,98.7844296,-60.899546,-126.5038215,3.216,-24.083,-119.235
103054,98.7929586,-60.884662,-126.5244493,3.213,-24.049,-119.37
103062,98.384418,-61.0761612,-126.0147723,2.928,-23.485,-120.506
103070,97.7601531,-61.1635045,-125.4218784,2.58,-22.811,-121.385
103078,98.4180922,-61.1615547,-125.963406,2.815,-23.305,-120.898
103086,98.6031723,-60.9448748,-126.3145087,2.842,-23.507,-119.666
103094,98.7056175,-61.1947496,-126.1678176,2.643,-23.332,-120.632
103102,98.6926436,-61.2838603,-126.0751055,2.548,-23.161,-120.986
103110,98.9017388,-60.9886367,-126.5173269,2.745,-23.5,-119.797
103118,99.5221287,-61.472816,-126.5784917,2.331,-23.463,-120.743
103126,100.6158833,-61.6014626,-127.3491674,2.405,-23.825,-120.897
103134,100.7248837,-61.3516783,-127.6626827,2.534,-24.043,-119.558
